seed,state,true_dw,true_decile,est_dw,err,abs_err,logit_err,logit_abserr,in_anchor_set,pc_respondents,phe_respondents,anchor_slope,anchor_r2,n_shared,wall_clock_s
0,s024,0.007789403552739643,2,0.007125807180056154,-0.0006635963726834898,0.0006635963726834898,-0.08970986544689552,0.08970986544689552,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s025,0.008104372845895796,2,0.007771706461144389,-0.0003326663847514075,0.0003326663847514075,-0.04224933972732625,0.04224933972732625,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s026,0.00843196988248352,2,0.008773790291303558,0.0003418204088200382,0.0003418204088200382,0.040083267896482866,0.040083267896482866,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s027,0.008772692011439593,2,0.008101042850771201,-0.0006716491606683916,0.0006716491606683916,-0.0803282797338607,0.0803282797338607,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s028,0.009127055434933494,2,0.009126697119844823,-3.583150886710823e-07,3.583150886710823e-07,-3.962095000886734e-05,3.962095000886734e-05,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s029,0.00949559586225475,2,0.009632767874983145,0.0001371720127283961,0.0001371720127283961,0.014481005581687079,0.014481005581687079,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s030,0.009878869181262996,2,0.009703553523214616,-0.00017531565804838022,0.00017531565804838022,-0.0180829380342864,0.0180829380342864,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s031,0.010277452147415602,2,0.00933529193415161,-0.0009421602132639924,0.0009421602132639924,-0.09710182510544918,0.09710182510544918,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s032,0.010691943090336442,2,0.010385919825257318,-0.00030602326507912433,0.00030602326507912433,-0.02934873250950787,0.02934873250950787,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s033,0.0111229626378329,2,0.010059107710098205,-0.0010638549277346941,0.0010638549277346941,-0.10160845664117701,0.10160845664117701,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s034,0.011571154457205883,2,0.011586397430009108,1.5242972803225507e-05,1.5242972803225507e-05,0.001331879775699818,0.001331879775699818,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s035,0.012037186013628203,2,0.009923511327972869,-0.002113674685655334,0.002113674685655334,-0.19523101164118284,0.19523101164118284,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s036,0.012521749345291306,2,0.012164774032536657,-0.00035697531275464926,0.00035697531275464926,-0.029284115749528716,0.029284115749528716,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s037,0.013025561854936784,2,0.011450461753182473,-0.001575100101754311,0.001575100101754311,-0.13047828174560028,0.13047828174560028,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s038,0.01354936711729793,2,0.014578843008627424,0.0010294758913294948,0.0010294758913294948,0.07427569089524066,0.07427569089524066,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s039,0.014093935701877364,2,0.012714184168556285,-0.0013797515333210785,0.0013797515333210785,-0.10442487620022156,0.10442487620022156,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s040,0.014660066010377684,2,0.013778601303208243,-0.0008814647071694413,0.0008814647071694413,-0.06290462011420672,0.06290462011420672,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s041,0.015248585127984502,2,0.013685917625043124,-0.001562667502941378,0.001562667502941378,-0.10970493387392377,0.10970493387392377,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s042,0.0158603496875726,2,0.014911729440762085,-0.0009486202468105137,0.0009486202468105137,-0.0626375942137285,0.0626375942137285,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s043,0.01649624674576679,2,0.014499989112905369,-0.0019962576328614225,0.0019962576328614225,-0.13101267008198736,0.13101267008198736,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s044,0.01715719466963917,3,0.017710445238304482,0.0005532505686653109,0.0005532505686653109,0.03230005906824207,0.03230005906824207,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s045,0.017844144032661036,3,0.01630833838176636,-0.0015358056508946762,0.0015358056508946762,-0.09156134220238776,0.09156134220238776,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s046,0.018558078518353435,3,0.017075148734509108,-0.0014829297838443271,0.0014829297838443271,-0.08479090793992361,0.08479090793992361,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
0,s047,0.019300015829891038,3,0.020376485360231796,0.0010764695303407575,0.0010764695303407575,0.05537389861220854,0.05537389861220854,False,14000,4000,-0.9913325366611108,0.9941825786086689,30,139.68
